length,digits,hyphens,brand_sim,suspicious_tld,keywords,domain,label
16,0,0,0.3529,0,0,ninewickets.site,legit
17,0,0,0.4,0,0,aplusproducts.net,legit
16,0,0,0.3333,0,0,bullybillows.com,legit
23,0,0,0.4545,0,0,ngamentogelsuper.online,legit
17,0,0,0.4,0,0,keirinsponichi.jp,legit
10,0,0,0.2667,0,0,futunn.com,legit
16,0,0,0.381,0,0,robertparker.com,legit
11,0,0,0.375,0,0,attruby.com,legit
12,3,0,0.2857,0,0,dhaka888.net,legit
10,0,0,0.375,0,0,cupmate.nu,legit
10,0,0,0.4,0,0,mobtop.com,legit
24,0,0,0.3333,0,0,horoscopedatingagency.uk,phishing
21,0,0,0.4167,0,0,allaboutthejersey.com,legit
7,0,0,0.3077,0,0,dora.sa,legit
18,0,0,0.3158,0,0,funeraltechweb.com,legit
15,0,1,0.3,0,0,taikyoku-en.com,legit
22,0,1,0.381,0,0,tania-kumari.github.io,phishing
13,0,0,0.4444,0,0,acurazine.com,legit
8,2,0,0.2222,0,0,38qa.net,legit
16,0,0,0.4211,0,0,netventure.cloud,legit
17,0,0,0.3158,0,0,jusmendoza.gob.ar,legit
12,0,0,0.2857,0,0,urban.etc.br,legit
19,0,1,0.3333,0,0,american-buddha.com,legit
21,0,0,0.4167,0,0,ukpavingtalkgroup.com,legit
18,1,0,0.2857,0,0,1noqmzrl.pages.dev,phishing
22,0,0,0.3333,0,0,dovessrbx.blogspot.com,phishing
16,0,0,0.4211,0,0,myinvitations.io,legit
28,0,2,0.32,0,0,ldgr-liive-desktop.pages.dev,phishing
29,0,2,0.3571,0,0,mitra-pemesanan-lpg.hykz.shop,phishing
11,0,0,0.3529,0,0,mtfcloud.ch,legit
44,9,3,0.2326,0,0,msprq724nhw-ycgfnfyn-0d9e3f-vn388a.pages.dev,phishing
22,0,2,0.3846,0,0,zollner-hotel-linen.eu,legit
13,0,0,0.4211,0,0,grandreims.fr,legit
29,2,0,0.3636,0,1,instagramlogin68.blogspot.com,phishing
12,0,0,0.2353,0,0,devicebd.com,legit
10,0,0,0.3333,0,0,glskfc.com,legit
14,0,1,0.375,0,0,client-axa.com,legit
18,0,0,0.4,0,0,mdanational.com.au,legit
22,0,0,0.4167,0,0,interstateplastics.com,legit
16,0,0,0.4,0,0,cloudbuilders.de,legit
8,2,0,0.2,0,0,10web.io,legit
9,0,0,0.4,0,0,nktv.info,legit
15,0,0,0.5,0,0,sharebatake.com,legit
12,0,0,0.3529,0,0,freelogs.com,legit
28,8,3,0.0,1,0,22-33-44-55.sucsscesfull.top,phishing
9,0,0,0.4,0,0,torani.in,legit
8,1,0,0.1538,0,0,5uvc.com,legit
9,0,0,0.3636,0,0,kingz.com,legit
15,0,0,0.0,0,0,www.ahhhh.pe.kr,phishing
23,0,0,0.5,0,0,sandbox.gobbledygook.uk,phishing
18,0,1,0.3333,0,0,globus-baumarkt.de,legit
9,0,0,0.3333,0,0,adu.ac.ae,legit
17,0,0,0.4,0,0,pulseroyaldesk.nl,legit
9,0,0,0.3077,0,0,kernel.sh,legit
12,0,0,0.375,0,0,userscope.ru,legit
13,0,0,0.4,0,0,otokar.com.tr,legit
9,3,0,0.1667,0,0,usi365.ro,legit
11,0,0,0.2222,0,0,mphu.edu.ua,legit
13,5,1,0.1333,1,0,koi365-21.xyz,legit
11,0,0,0.3529,0,0,recorder.ro,legit
9,0,0,0.3636,0,0,ocgov.com,legit
11,0,0,0.3077,0,0,heejaaa.com,legit
14,0,0,0.3077,0,0,bayburt.edu.tr,legit
12,0,0,0.375,0,0,seconda.club,legit
16,0,0,0.3529,0,0,londondaily.news,legit
44,4,2,0.3333,0,0,meinhostingfa14r-vaart9o5mp.live-website.com,phishing
12,0,0,0.3333,0,0,eviivo.media,legit
23,0,0,0.3077,0,0,nutrizionistaliguori.it,legit
12,0,0,0.4286,0,0,dashupos.com,legit
35,0,2,0.3,0,0,security-messenger-notification.art,phishing
16,0,0,0.375,0,0,markant.services,legit
9,0,0,0.3636,0,0,dnshu.net,legit
21,7,1,0.2105,0,0,brasil119-8623.com.br,legit
14,0,0,0.375,0,0,celinedion.com,legit
15,0,0,0.375,1,0,proflionela.xyz,phishing
7,0,0,0.2,0,0,ford.hu,legit
8,0,0,0.4444,0,0,spie.org,legit
15,0,0,0.6,0,0,mountainero.com,legit
16,0,0,0.3333,0,0,turkseker.gov.tr,legit
14,0,0,0.375,0,0,ymcadallas.org,legit
12,0,0,0.3529,0,0,smartbus.org,legit
22,0,2,0.3333,0,0,eg-exod-sweb.pages.dev,phishing
10,0,0,0.3333,0,0,homafy.com,legit
15,0,0,0.4286,0,0,uplinkbet.co.uk,legit
9,0,0,0.1818,0,0,qqthj.com,legit
8,0,0,0.4286,0,0,kanet.ru,legit
11,0,0,0.4,0,0,cikal.co.id,legit
13,0,0,0.375,0,0,cocooncare.in,legit
7,0,0,0.4444,0,0,kin.com,legit
61,5,3,0.3333,0,0,companycontrol-planelimitvault.s3.us-east-005.backblazeb2.com,phishing
11,4,0,0.1667,0,0,23bet36.com,legit
15,0,0,0.4,0,0,powerepos.cloud,legit
16,0,0,0.4444,0,0,izoardphotos.com,legit
30,0,2,0.3448,0,0,connect-ledgerr-live.pages.dev,phishing
14,0,1,0.375,0,0,oneida-nsn.gov,legit
15,0,1,0.381,0,0,shops-united.nl,legit
23,0,0,0.32,0,0,multicinecinemas.com.br,legit
16,0,1,0.3,0,0,maxim-demidov.ru,legit
10,2,0,0.3333,0,0,he2o9t.com,legit
15,0,0,0.4,0,0,biganinsesi.com,legit
15,0,0,0.3,0,0,juliettdate.com,legit
17,0,1,0.4348,0,0,istanbul-kebab.fr,legit
12,0,0,0.4286,0,0,gopenske.com,legit
11,0,0,0.375,0,0,profilo.com,legit
14,0,0,0.3529,0,0,gamesbridge.uk,legit
15,0,0,0.4,0,0,onlinereads.net,legit
17,0,0,0.3636,0,0,studioxdesign.com,legit
9,0,0,0.4,0,0,minfin.am,legit
20,0,0,0.3478,0,0,theladcollective.com,legit
9,0,0,0.3636,0,0,iarbre.fr,legit
11,1,3,0.25,0,0,8-r-i-f.com,legit
13,0,0,0.4,0,0,sonyworld.net,legit
9,0,0,0.5333,0,0,myhost.nz,legit
17,0,0,0.4,0,0,juraparkbaltow.pl,legit
12,0,0,0.2353,0,0,zcuhsrdd.com,legit
19,1,1,0.2857,0,0,free-dating4you.com,legit
26,3,1,0.2727,0,0,hongtintuc999-vn.github.io,phishing
17,0,0,0.4,0,0,alealelimited.com,legit
37,3,2,0.2941,0,0,necessary-maroon-2yx1anb9.edgeone.dev,phishing
13,1,0,0.3333,0,0,nixus2.com.co,legit
14,0,0,0.3158,0,0,socketlabs.com,legit
37,0,2,0.25,0,0,theoretical-lime-xlsbhqjx.edgeone.dev,phishing
14,0,0,0.4444,0,0,mediacoin.live,legit
11,0,0,0.4706,0,0,internew.gr,legit
9,0,0,0.1818,0,0,htbwg.com,legit
12,1,0,0.3529,0,0,manwamh5.com,legit
14,0,0,0.3529,0,0,yardionegc.com,legit
21,0,1,0.3333,0,0,metric-calculator.com,legit
16,0,0,0.375,0,0,delinquent.quest,phishing
11,0,0,0.6154,0,0,hotogel.com,legit
11,0,1,0.3529,0,0,fast-bet.ru,legit
13,0,0,0.3333,0,0,civiltary.com,legit
28,0,2,0.4348,0,0,common-apps-ledgre.pages.dev,phishing
15,1,0,0.4,1,0,moon7papers.top,legit
12,1,0,0.3333,0,0,virdsam4d.co,legit
29,0,0,0.2581,0,0,prophetessdebbiewilson.online,phishing
12,2,0,0.375,0,0,lre24artv.fr,phishing
15,0,0,0.4286,0,0,grupocsc.com.br,legit
16,0,1,0.4762,0,0,stato-tierce.com,legit
21,0,0,0.3077,0,0,federatedwireless.com,legit
12,0,0,0.4444,0,0,payintime.in,legit
22,0,0,0.2963,0,0,autoexpressinbursa.com,legit
10,0,0,0.3077,0,0,sxeseis.gr,legit
34,5,4,0.2424,0,0,ank-9gc-t67yu4-rdb-qslt5.pages.dev,phishing
13,0,0,0.3333,0,0,mudafy.com.ar,legit
6,0,0,0.0,0,0,uk.com,legit
10,0,0,0.3333,0,0,acquire.ai,legit
16,0,0,0.381,0,0,worldforhost.net,legit
28,0,0,0.4118,0,0,hotelristorantedellangelo.it,legit
11,0,0,0.3333,0,0,ruamupr.com,legit
12,0,0,0.4286,0,0,dbasopma.one,legit
16,0,0,0.4211,0,0,ipsmedigroup.com,legit
9,0,0,0.3333,0,0,nic.sener,legit
28,0,2,0.4,0,0,en-download-ledgrr.pages.dev,phishing
9,0,0,0.4,0,0,tesera.ru,legit
17,0,0,0.4211,0,0,impressbeauty.com,legit
18,0,0,0.3333,0,0,commissionaires.ca,legit
12,0,0,0.3333,0,0,tersteege.fr,legit
9,0,0,0.4,0,0,psideo.ch,legit
14,0,0,0.3158,0,0,newauction.org,legit
9,3,0,0.3636,0,0,511pa.com,legit
15,0,0,0.4,0,0,yantratools.com,legit
8,0,0,0.2857,0,0,moraj.pl,legit
10,0,0,0.2667,0,0,sixfab.com,legit
17,0,1,0.2609,0,0,digit-services.nl,legit
15,0,1,0.3333,0,0,kugoo-russia.ru,legit
10,0,0,0.5,0,0,fcenter.ru,legit
16,0,0,0.3333,0,0,nextroyalhub.com,legit
18,0,0,0.3,0,0,tamimahzulafal.com,legit
12,0,0,0.3529,0,0,hsempire.com,legit
11,0,0,0.2222,0,0,htb.systems,legit
12,0,0,0.3529,0,0,lumetest.com,legit
8,0,0,0.4286,0,0,avans.pl,legit
16,0,0,0.3158,0,0,sulinformacao.pt,legit
14,0,1,0.3333,0,0,idea-server.de,legit
11,0,0,0.375,0,0,hideuri.com,legit
8,0,0,0.5455,0,0,infor.kz,legit
28,1,3,0.4,0,0,en-live-ledgrr-1zl.pages.dev,phishing
16,0,1,0.381,0,0,axa-equtable.com,legit
11,0,0,0.4286,0,0,alotcdn.com,legit
19,0,0,0.48,0,0,chroniclesociety.uk,legit
19,1,0,0.25,0,0,traffic2bitcoin.com,legit
12,0,0,0.3529,0,0,grundens.com,legit
12,0,0,0.2857,0,0,buynship.com,legit
23,0,0,0.3846,0,1,slotsdailyupdates.co.uk,legit
12,0,1,0.375,0,0,avto-flot.ru,legit
15,0,0,0.4615,0,0,epilepsy.org.au,legit
14,0,0,0.2105,0,0,jymouyjxzr.com,legit
14,0,0,0.375,0,0,blueana.online,phishing
30,0,1,0.303,0,0,axa-equitablelifeinsurance.com,legit
28,0,1,0.3226,0,0,sparkplug-crossreference.com,legit
10,0,0,0.3636,0,0,openei.org,legit
13,0,0,0.5333,0,0,gamebolte.com,legit
14,0,0,0.3158,0,0,mediamatic.net,legit
14,0,0,0.3158,0,0,cheetahedp.com,legit
17,0,0,0.3636,0,0,ideamarketers.com,legit
8,0,0,0.5,0,0,jlreg.uk,legit
32,0,0,0.32,0,0,instagramlikescheap.blogspot.com,phishing
24,0,0,0.3077,0,0,versebyverseministry.org,legit
27,0,0,0.3,0,1,ffacebooklogin.blogspot.com,phishing
9,0,0,0.3333,0,0,blanks.ca,legit
23,0,0,0.3077,0,0,healthygreenkitchen.com,legit
18,2,0,0.4706,0,0,psitehost03.com.br,legit
31,0,3,0.3571,0,0,eng-ledgr-hardware-io.pages.dev,phishing
14,0,0,0.4,0,0,securitynet.cz,legit
13,0,0,0.4211,0,0,netbanking.mk,legit
34,3,0,0.3571,0,0,instagramfollowers146.blogspot.com,phishing
14,0,0,0.3529,0,0,persiasysco.ir,phishing
16,0,0,0.4545,0,0,wanderdoerfer.at,legit
12,5,0,0.1538,0,0,499bet05.com,legit
13,0,0,0.4,0,0,mgpindent.com,legit
13,0,0,0.5,0,0,ufinet.com.py,legit
13,1,0,0.3333,0,0,4kfibretv.com,legit
9,0,0,0.4286,0,0,otdev.org,legit
21,1,0,0.3,0,0,joabjunior7.github.io,phishing
14,0,0,0.5,0,0,gordonrees.com,legit
19,0,1,0.2857,0,0,tr-meritking.casino,legit
31,0,2,0.3077,0,0,trzrsuiteapp-org-engs.pages.dev,phishing
15,0,0,0.4444,0,0,riogrande.co.jp,legit
23,0,3,0.3571,0,0,the-big-bang-theory.com,legit
10,0,0,0.5714,0,0,esoft.tech,legit
13,0,1,0.4211,0,0,vat-search.eu,legit
10,0,0,0.5714,0,0,aeronav.ru,legit
12,0,0,0.4,0,0,sunwin.vegas,legit
